,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,address,state,city,zip_code,genre,category1,category2,category3,transactions1,transactions2,transactions3
56,WUQVtotixwHmFov6g1_oFA,butcher-s-cut-mclean,Butcher’s Cut,https://s3-media1.fl.yelpcdn.com/bphoto/V0DDXvR_u5fQKncWkSfBWQ/o.jpg,False,https://www.yelp.com/biz/butcher-s-cut-mclean?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,31,"[{'alias': 'steak', 'title': 'Steakhouses'}]",4.5,"{'latitude': 38.923461, 'longitude': -77.224665}",[],,"{'address1': '2001 International Dr', 'address2': '', 'address3': None, 'city': 'McLean', 'zip_code': '22102', 'country': 'US', 'state': 'VA', 'display_address': ['2001 International Dr', 'McLean, VA 22102']}",+17038277700,(703) 827-7700,10853.95779262634,"['2001 International Dr', 'McLean, VA 22102']",VA,McLean,22102,['Steakhouses'],Steakhouses,,,,,
57,ts0kfIOoMwl4TuCLRMd6WA,tsunami-sushi-fairfax,Tsunami Sushi,https://s3-media2.fl.yelpcdn.com/bphoto/kezzmXqG2kQINzsNKgqeCw/o.jpg,False,https://www.yelp.com/biz/tsunami-sushi-fairfax?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,270,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 38.8568061, 'longitude': -77.3937082}","['delivery', 'pickup']",$$,"{'address1': '13039 Fair Lakes Shopping Ctr', 'address2': '', 'address3': '', 'city': 'Fairfax', 'zip_code': '22033', 'country': 'US', 'state': 'VA', 'display_address': ['13039 Fair Lakes Shopping Ctr', 'Fairfax, VA 22033']}",+17034498404,(703) 449-8404,6659.063214861106,"['13039 Fair Lakes Shopping Ctr', 'Fairfax, VA 22033']",VA,Fairfax,22033,"['Sushi Bars', 'Japanese', 'Seafood']",Sushi Bars,Japanese,Seafood,delivery,pickup,
58,1C5e5kRDIQUZLErdhq50wA,alta-strada-fairfax-2,Alta Strada,https://s3-media1.fl.yelpcdn.com/bphoto/MFWuxxUoB2ZZz56Ct4OFHg/o.jpg,False,https://www.yelp.com/biz/alta-strada-fairfax-2?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,393,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 38.8717286107239, 'longitude': -77.2294540330768}","['delivery', 'pickup']",$$,"{'address1': '2911 District Ave', 'address2': 'Ste 150', 'address3': None, 'city': 'Fairfax', 'zip_code': '22031', 'country': 'US', 'state': 'VA', 'display_address': ['2911 District Ave', 'Ste 150', 'Fairfax, VA 22031']}",+17032800000,(703) 280-0000,7654.605037573851,"['2911 District Ave', 'Ste 150', 'Fairfax, VA 22031']",VA,Fairfax,22031,"['Italian', 'Pasta Shops', 'Pizza']",Italian,Pasta Shops,Pizza,delivery,pickup,
59,ZYVS2ZSWKunUBisP2Qa4jA,teds-bulletin-fairfax-4,Ted's Bulletin,https://s3-media4.fl.yelpcdn.com/bphoto/2dNnuVI-LfOyQY0pXsavVQ/o.jpg,False,https://www.yelp.com/biz/teds-bulletin-fairfax-4?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,801,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}]",3.5,"{'latitude': 38.8719887, 'longitude': -77.2297274}","['delivery', 'pickup']",$$,"{'address1': '2911 District Ave', 'address2': '', 'address3': '', 'city': 'Fairfax', 'zip_code': '22031', 'country': 'US', 'state': 'VA', 'display_address': ['2911 District Ave', 'Fairfax, VA 22031']}",+15718306680,(571) 830-6680,7668.4299812021745,"['2911 District Ave', 'Fairfax, VA 22031']",VA,Fairfax,22031,"['Breakfast & Brunch', 'Comfort Food', 'American (New)']",Breakfast & Brunch,Comfort Food,American (New),delivery,pickup,
60,qbT0H8xT4lSeFe_qhmJz-w,roll-play-grill-vienna-4,Roll Play Grill,https://s3-media4.fl.yelpcdn.com/bphoto/p390TRPlzOy177RIc7Z6bg/o.jpg,False,https://www.yelp.com/biz/roll-play-grill-vienna-4?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,1414,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.5,"{'latitude': 38.9164603, 'longitude': -77.2266338}","['delivery', 'pickup']",$$,"{'address1': '8150 Leesburg Pike', 'address2': 'Ste 100', 'address3': '', 'city': 'Vienna', 'zip_code': '22182', 'country': 'US', 'state': 'VA', 'display_address': ['8150 Leesburg Pike', 'Ste 100', 'Vienna, VA 22182']}",+17038915665,(703) 891-5665,10204.414456666254,"['8150 Leesburg Pike', 'Ste 100', 'Vienna, VA 22182']",VA,Vienna,22182,['Vietnamese'],Vietnamese,,,delivery,pickup,
61,hJs8EVw4q4o-mK_KIpE_hA,asian-joint-fairfax,Asian Joint,https://s3-media3.fl.yelpcdn.com/bphoto/sOBQ699El3x1gsc7jqgmPQ/o.jpg,False,https://www.yelp.com/biz/asian-joint-fairfax?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,42,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'thai', 'title': 'Thai'}]",4.5,"{'latitude': 38.85166, 'longitude': -77.322412}","['delivery', 'pickup']",,"{'address1': '10919 Main St', 'address2': '', 'address3': None, 'city': 'Fairfax', 'zip_code': '22030', 'country': 'US', 'state': 'VA', 'display_address': ['10919 Main St', 'Fairfax, VA 22030']}",+17032736310,(703) 273-6310,775.3229011488137,"['10919 Main St', 'Fairfax, VA 22030']",VA,Fairfax,22030,"['Chinese', 'Thai']",Chinese,Thai,,delivery,pickup,
62,gdAUfrUdoYg9hx3vP30anA,randy-s-prime-seafood-and-steaks-vienna,Randy’s Prime Seafood & Steaks,https://s3-media1.fl.yelpcdn.com/bphoto/_Q3PhrYHMFuAtimnxnUSkw/o.jpg,False,https://www.yelp.com/biz/randy-s-prime-seafood-and-steaks-vienna?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,104,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.5,"{'latitude': 38.91165683, 'longitude': -77.22388517}","['delivery', 'pickup']",$$$,"{'address1': '8051 Leesburg Pike', 'address2': '', 'address3': None, 'city': 'Vienna', 'zip_code': '22182', 'country': 'US', 'state': 'VA', 'display_address': ['8051 Leesburg Pike', 'Vienna, VA 22182']}",+17035525110,(703) 552-5110,10049.221292204205,"['8051 Leesburg Pike', 'Vienna, VA 22182']",VA,Vienna,22182,"['American (New)', 'Seafood', 'Steakhouses']",American (New),Seafood,Steakhouses,delivery,pickup,
63,hTx0HeZ012J3GpotCrVdtA,lebanese-kitchen-fairfax,Lebanese Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/m3dvMRbomdufuO9G6ztU9A/o.jpg,False,https://www.yelp.com/biz/lebanese-kitchen-fairfax?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,289,"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 38.8787982350744, 'longitude': -77.3976889735431}","['delivery', 'pickup']",$$,"{'address1': '13031 Lee Jackson Memorial Hwy', 'address2': '', 'address3': 'Greenbriar Shopping Center', 'city': 'Fairfax', 'zip_code': '22033', 'country': 'US', 'state': 'VA', 'display_address': ['13031 Lee Jackson Memorial Hwy', 'Greenbriar Shopping Center', 'Fairfax, VA 22033']}",+17033785001,(703) 378-5001,7536.80929209421,"['13031 Lee Jackson Memorial Hwy', 'Greenbriar Shopping Center', 'Fairfax, VA 22033']",VA,Fairfax,22033,"['Lebanese', 'Pizza', 'Sandwiches']",Lebanese,Pizza,Sandwiches,delivery,pickup,
64,KfcIVtvb88rIyMwiYOMvJQ,ristorante-bonaroti-vienna,Ristorante Bonaroti,https://s3-media3.fl.yelpcdn.com/bphoto/ZKXBsyzoqd2c0Iics0IlhQ/o.jpg,False,https://www.yelp.com/biz/ristorante-bonaroti-vienna?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,259,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 38.90929, 'longitude': -77.25661}",[],$$$,"{'address1': '428 Maple Ave E', 'address2': '', 'address3': '', 'city': 'Vienna', 'zip_code': '22180', 'country': 'US', 'state': 'VA', 'display_address': ['428 Maple Ave E', 'Vienna, VA 22180']}",+17032817550,(703) 281-7550,7783.369839986535,"['428 Maple Ave E', 'Vienna, VA 22180']",VA,Vienna,22180,"['Italian', 'Wine Bars']",Italian,Wine Bars,,,,
65,c1MDRPM8ODbERz0LNfb7pw,sushi-yoshi-vienna,Sushi Yoshi,https://s3-media4.fl.yelpcdn.com/bphoto/eUu5qZrLEjI_Fry3jK1N2w/o.jpg,False,https://www.yelp.com/biz/sushi-yoshi-vienna?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,881,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 38.90245, 'longitude': -77.2666799}",['delivery'],$$,"{'address1': '101 Church St NW', 'address2': 'Ste B', 'address3': '', 'city': 'Vienna', 'zip_code': '22180', 'country': 'US', 'state': 'VA', 'display_address': ['101 Church St NW', 'Ste B', 'Vienna, VA 22180']}",+17032421350,(703) 242-1350,6662.779139939135,"['101 Church St NW', 'Ste B', 'Vienna, VA 22180']",VA,Vienna,22180,"['Sushi Bars', 'Japanese', 'Seafood']",Sushi Bars,Japanese,Seafood,delivery,,
66,wQtqmL7g3UoM50h7sTfaSA,four-sisters-restaurant-falls-church,Four Sisters Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/dRbP-wWezYs5msNByFy2sA/o.jpg,False,https://www.yelp.com/biz/four-sisters-restaurant-falls-church?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,1164,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.0,"{'latitude': 38.872516, 'longitude': -77.228246}",['delivery'],$$,"{'address1': '8190 Strawberry Ln', 'address2': '', 'address3': '', 'city': 'Falls Church', 'zip_code': '22042', 'country': 'US', 'state': 'VA', 'display_address': ['8190 Strawberry Ln', 'Falls Church, VA 22042']}",+17035398566,(703) 539-8566,7776.418967186003,"['8190 Strawberry Ln', 'Falls Church, VA 22042']",VA,Falls Church,22042,['Vietnamese'],Vietnamese,,,delivery,,
67,2o0IfFdfQMyIk8P-dkI4mg,inca-social-vienna,INCA Social,https://s3-media2.fl.yelpcdn.com/bphoto/BoE1wPhxlx8Ei9Q23sCF1A/o.jpg,False,https://www.yelp.com/biz/inca-social-vienna?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,176,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",4.0,"{'latitude': 38.8821094, 'longitude': -77.2283995}","['delivery', 'pickup']",$$,"{'address1': '2670 Avenir Pl', 'address2': '', 'address3': None, 'city': 'Vienna', 'zip_code': '22180', 'country': 'US', 'state': 'VA', 'display_address': ['2670 Avenir Pl', 'Vienna, VA 22180']}",+17034887640,(703) 488-7640,8091.319818678717,"['2670 Avenir Pl', 'Vienna, VA 22180']",VA,Vienna,22180,"['Peruvian', 'Beer, Wine & Spirits', 'Music Venues']",Peruvian,"Beer, Wine & Spirits",Music Venues,delivery,pickup,
68,radJNbuWXK8wXXKdgMRcsw,istanbul-blue-vienna-5,Istanbul Blue,https://s3-media4.fl.yelpcdn.com/bphoto/3JEKJXoCK9A1EHNizoCfLA/o.jpg,False,https://www.yelp.com/biz/istanbul-blue-vienna-5?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,256,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,"{'latitude': 38.89447, 'longitude': -77.27511}","['delivery', 'pickup']",$$,"{'address1': '523 Maple Ave W', 'address2': '', 'address3': '', 'city': 'Vienna', 'zip_code': '22180', 'country': 'US', 'state': 'VA', 'display_address': ['523 Maple Ave W', 'Vienna, VA 22180']}",+17039388948,(703) 938-8948,5510.3589499076315,"['523 Maple Ave W', 'Vienna, VA 22180']",VA,Vienna,22180,['Mediterranean'],Mediterranean,,,delivery,pickup,
69,tt1IGz20H3_MY5mfcTd5qQ,maxs-chicken-fairfax,Max's Chicken,https://s3-media3.fl.yelpcdn.com/bphoto/DrK62wlQURjNiB0fk1OWWg/o.jpg,False,https://www.yelp.com/biz/maxs-chicken-fairfax?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,66,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",4.0,"{'latitude': 38.866473, 'longitude': -77.274809}",['delivery'],$$,"{'address1': '9542 Lee Hwy', 'address2': None, 'address3': '', 'city': 'Fairfax', 'zip_code': '22031', 'country': 'US', 'state': 'VA', 'display_address': ['9542 Lee Hwy', 'Fairfax, VA 22031']}",+17032685172,(703) 268-5172,3710.3924120136817,"['9542 Lee Hwy', 'Fairfax, VA 22031']",VA,Fairfax,22031,['Peruvian'],Peruvian,,,delivery,,
70,y85_eSWoJiOSr4AunUKwRg,chloez-cafe-fairfax-station,Chloez Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/8F62R_wX2l92pFoC-duSoA/o.jpg,False,https://www.yelp.com/biz/chloez-cafe-fairfax-station?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,123,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 38.8009248672773, 'longitude': -77.326348152195}",['delivery'],$$,"{'address1': '5622 Ox Rd', 'address2': 'Unit F', 'address3': None, 'city': 'Fairfax Station', 'zip_code': '22039', 'country': 'US', 'state': 'VA', 'display_address': ['5622 Ox Rd', 'Unit F', 'Fairfax Station, VA 22039']}",+17032723029,(703) 272-3029,6220.876808067371,"['5622 Ox Rd', 'Unit F', 'Fairfax Station, VA 22039']",VA,Fairfax Station,22039,"['Breakfast & Brunch', 'American (Traditional)', 'Bars']",Breakfast & Brunch,American (Traditional),Bars,delivery,,
71,Th1XvLDmdTy_Nm8FV85xHg,pan-am-family-restaurant-and-pizza-fairfax,Pan Am Family Restaurant and Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/_cg1yWY4VZMurfVREYTPDw/o.jpg,False,https://www.yelp.com/biz/pan-am-family-restaurant-and-pizza-fairfax?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,186,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 38.870754, 'longitude': -77.260946}","['delivery', 'pickup']",$$,"{'address1': '3051 Nutley St', 'address2': '', 'address3': '', 'city': 'Fairfax', 'zip_code': '22031', 'country': 'US', 'state': 'VA', 'display_address': ['3051 Nutley St', 'Fairfax, VA 22031']}",+17035609322,(703) 560-9322,4999.435529113602,"['3051 Nutley St', 'Fairfax, VA 22031']",VA,Fairfax,22031,"['American (Traditional)', 'Greek', 'Italian']",American (Traditional),Greek,Italian,delivery,pickup,
72,rg1F3_30QTRnjrdbooriSA,crazy-sushi-asian-bistro-fairfax,Crazy Sushi Asian Bistro,https://s3-media4.fl.yelpcdn.com/bphoto/rkq7ZmYaPuIbDZHecHYMHw/o.jpg,False,https://www.yelp.com/biz/crazy-sushi-asian-bistro-fairfax?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,63,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 38.873251, 'longitude': -77.372907}","['delivery', 'pickup']",$$,"{'address1': '3903 Fair Ridge Dr', 'address2': 'Unit I', 'address3': '', 'city': 'Fairfax', 'zip_code': '22033', 'country': 'US', 'state': 'VA', 'display_address': ['3903 Fair Ridge Dr', 'Unit I', 'Fairfax, VA 22033']}",+15714077052,(571) 407-7052,5310.136258125063,"['3903 Fair Ridge Dr', 'Unit I', 'Fairfax, VA 22033']",VA,Fairfax,22033,"['Asian Fusion', 'Chinese', 'Sushi Bars']",Asian Fusion,Chinese,Sushi Bars,delivery,pickup,
73,q6DV2eVtmNRvu1jryKKHPA,silver-diner-fairfax,Silver Diner,https://s3-media4.fl.yelpcdn.com/bphoto/KN_PkYjSZPWa_64tx3tnZw/o.jpg,False,https://www.yelp.com/biz/silver-diner-fairfax?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,364,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.0,"{'latitude': 38.8596862675087, 'longitude': -77.3707739263773}",['delivery'],$$,"{'address1': '12251 Fair Lakes Pkwy', 'address2': '', 'address3': '', 'city': 'Fairfax', 'zip_code': '22033', 'country': 'US', 'state': 'VA', 'display_address': ['12251 Fair Lakes Pkwy', 'Fairfax, VA 22033']}",+17033595999,(703) 359-5999,4792.944264875739,"['12251 Fair Lakes Pkwy', 'Fairfax, VA 22033']",VA,Fairfax,22033,"['American (New)', 'Breakfast & Brunch', 'Vegetarian']",American (New),Breakfast & Brunch,Vegetarian,delivery,,
74,Imp6tOrfJxsYiknj9bMtpQ,ruths-chris-steak-house-fairfax,Ruth's Chris Steak House,https://s3-media2.fl.yelpcdn.com/bphoto/uCdxBVv7YLlR9d0_vPVY_Q/o.jpg,False,https://www.yelp.com/biz/ruths-chris-steak-house-fairfax?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,327,"[{'alias': 'steak', 'title': 'Steakhouses'}]",4.0,"{'latitude': 38.8574465, 'longitude': -77.3589272}",['delivery'],$$$,"{'address1': '4100 Monument Corner Dr', 'address2': 'Ste 101', 'address3': '', 'city': 'Fairfax', 'zip_code': '22030', 'country': 'US', 'state': 'VA', 'display_address': ['4100 Monument Corner Dr', 'Ste 101', 'Fairfax, VA 22030']}",+17032661004,(703) 266-1004,3754.276465450382,"['4100 Monument Corner Dr', 'Ste 101', 'Fairfax, VA 22030']",VA,Fairfax,22030,['Steakhouses'],Steakhouses,,,delivery,,
75,5inwMwD7lcnCRtpvW8G9Kw,district-bbq-vienna,District BBQ,https://s3-media3.fl.yelpcdn.com/bphoto/3TyJrI4Ox_PylFMpC8qmbw/o.jpg,False,https://www.yelp.com/biz/district-bbq-vienna?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,442,"[{'alias': 'bbq', 'title': 'Barbeque'}]",4.0,"{'latitude': 38.8821092, 'longitude': -77.2284001}","['delivery', 'pickup']",$$,"{'address1': '2670 Avenir Pl', 'address2': 'Ste O', 'address3': '', 'city': 'Vienna', 'zip_code': '22180', 'country': 'US', 'state': 'VA', 'display_address': ['2670 Avenir Pl', 'Ste O', 'Vienna, VA 22180']}",+17035732370,(703) 573-2370,8091.319818678717,"['2670 Avenir Pl', 'Ste O', 'Vienna, VA 22180']",VA,Vienna,22180,['Barbeque'],Barbeque,,,delivery,pickup,
76,Rm_zk_U0vhrpf6Zalp-Wew,tonys-ny-pizza-fairfax,Tonys NY Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/HXIbkFjuLZCiiCKeiCD2-Q/o.jpg,False,https://www.yelp.com/biz/tonys-ny-pizza-fairfax?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,507,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",3.5,"{'latitude': 38.8554344, 'longitude': -77.3982162}","['delivery', 'pickup']",$,"{'address1': '13087 Fair Lakes Shopping Ctr', 'address2': '', 'address3': '', 'city': 'Fairfax', 'zip_code': '22033', 'country': 'US', 'state': 'VA', 'display_address': ['13087 Fair Lakes Shopping Ctr', 'Fairfax, VA 22033']}",+17035020808,(703) 502-0808,7300.330460783153,"['13087 Fair Lakes Shopping Ctr', 'Fairfax, VA 22033']",VA,Fairfax,22033,"['Pizza', 'Italian', 'Gluten-Free']",Pizza,Italian,Gluten-Free,delivery,pickup,
77,eQqWrHwvUXc9gs6rDqIMkA,mama-chang-fairfax,Mama Chang,https://s3-media2.fl.yelpcdn.com/bphoto/YHzywH0P3V1cvj4hlreO7Q/o.jpg,False,https://www.yelp.com/biz/mama-chang-fairfax?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,355,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 38.86203, 'longitude': -77.27629}",['delivery'],$$,"{'address1': '3251 Old Lee Hwy', 'address2': '', 'address3': None, 'city': 'Fairfax', 'zip_code': '22030', 'country': 'US', 'state': 'VA', 'display_address': ['3251 Old Lee Hwy', 'Fairfax, VA 22030']}",+17032685556,(703) 268-5556,3461.6426947884024,"['3251 Old Lee Hwy', 'Fairfax, VA 22030']",VA,Fairfax,22030,['Chinese'],Chinese,,,delivery,,
78,maUpliFF0kfsnnxYfjfl8A,pho-banh-mi-and-grill-fairfax,"PHO, BANH MI&GRILL",https://s3-media2.fl.yelpcdn.com/bphoto/eL8W75u3JKBT6k3wT2sRrw/o.jpg,False,https://www.yelp.com/biz/pho-banh-mi-and-grill-fairfax?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,339,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",3.5,"{'latitude': 38.838399, 'longitude': -77.312105}","['delivery', 'pickup']",$$,"{'address1': '4290 Chain Bridge Rd', 'address2': '', 'address3': '', 'city': 'Fairfax', 'zip_code': '22030', 'country': 'US', 'state': 'VA', 'display_address': ['4290 Chain Bridge Rd', 'Fairfax, VA 22030']}",+17035370078,(703) 537-0078,2006.7727833678457,"['4290 Chain Bridge Rd', 'Fairfax, VA 22030']",VA,Fairfax,22030,['Vietnamese'],Vietnamese,,,delivery,pickup,
79,wo4v2pakGWw_ZG1lUN5jdQ,bellissimo-restaurant-fairfax-city-3,Bellissimo Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/5_QYxKsEZac4ER_mCVqWWw/o.jpg,False,https://www.yelp.com/biz/bellissimo-restaurant-fairfax-city-3?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,217,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 38.84586, 'longitude': -77.30542}","['delivery', 'pickup']",$$$,"{'address1': '10403 Main St', 'address2': None, 'address3': '', 'city': 'Fairfax City', 'zip_code': '22030', 'country': 'US', 'state': 'VA', 'display_address': ['10403 Main St', 'Fairfax City, VA 22030']}",+17032932367,(703) 293-2367,1448.212463316889,"['10403 Main St', 'Fairfax City, VA 22030']",VA,Fairfax City,22030,"['Italian', 'Seafood']",Italian,Seafood,,delivery,pickup,
80,ztsERus90Z97YIvasluZFA,raouche-cafe-falls-church,Raouche Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/-ZFM3me0FxhT-zKl7ktDug/o.jpg,False,https://www.yelp.com/biz/raouche-cafe-falls-church?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,424,"[{'alias': 'halal', 'title': 'Halal'}, {'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,"{'latitude': 38.8735777246334, 'longitude': -77.2257971763611}","['pickup', 'delivery']",$$,"{'address1': '2839 Gallows Rd', 'address2': '', 'address3': '', 'city': 'Falls Church', 'zip_code': '22042', 'country': 'US', 'state': 'VA', 'display_address': ['2839 Gallows Rd', 'Falls Church, VA 22042']}",+17032059099,(703) 205-9099,8010.303052483711,"['2839 Gallows Rd', 'Falls Church, VA 22042']",VA,Falls Church,22042,"['Halal', 'Lebanese', 'Mediterranean']",Halal,Lebanese,Mediterranean,pickup,delivery,
